fips,PST045212,PST040210,PST120212,POP010210,AGE135212,AGE295212,AGE775212,SEX255212,RHI125212,RHI225212,RHI325212,RHI425212,RHI525212,RHI625212,RHI725212,RHI825212,POP715211,POP645211,POP815211,EDU635211,EDU685211,VET605211,LFE305211,HSG010211,HSG445211,HSG096211,HSG495211,HSD410211,HSD310211,INC910211,INC110211,PVY020211,BZA010211,BZA110211,BZA115211,NES010211,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030212,LND110210,POP060210
26099,847383,840987,0.8,840978,5.5,22.4,15.0,51.4,84.5,9.9,0.3,3.3,0.0,2.0,2.4,82.4,88.5,9.9,13.3,87.9,22.0,59755,26.7,356501,77.7,17.9,148600,330452,2.52,26661,54087,11.0,17806,263087,4.2,57946,66632,4.7,0.5,3.3,0.0,1.2,27.0,23588483,5611118,10007613,12074,1120853,1297,479.22,1754.9
26101,24672,24733,-0.2,24733,4.0,18.2,21.8,48.1,92.2,3.2,2.3,0.3,0.1,1.9,2.8,89.8,86.8,1.9,4.1,87.1,17.6,2828,20.1,15649,80.2,8.3,120000,10745,2.18,22258,41169,14.9,563,5232,-0.1,1662,2239,0.0,1.3,0.0,0.0,0.0,27.5,391221,0,225381,9096,26791,2,542.15,45.6
26103,67906,67077,1.2,67077,5.1,18.2,15.5,49.6,93.9,1.7,1.8,0.6,0.0,2.0,1.3,92.8,83.5,1.4,3.6,92.3,28.6,6783,17.4,34303,71.7,20.2,127700,25752,2.43,23464,45495,14.8,1644,21200,0.2,3429,5273,0.0,0.0,0.0,0.0,0.0,0.0,310442,162446,729823,11200,100271,180,1808.40,37.1
26105,28680,28705,-0.1,28705,5.4,21.0,20.2,50.5,95.9,0.8,1.1,0.5,0.0,1.7,4.1,92.3,85.7,2.0,4.7,88.1,19.5,2982,18.8,17270,75.3,12.4,121500,12312,2.29,22494,40683,16.6,744,8529,0.4,1937,3011,0.0,0.0,0.0,0.0,0.0,25.7,518341,148639,330426,11540,39650,46,495.07,58.0
26107,43318,42798,1.2,42798,5.0,19.3,16.1,49.7,93.5,2.9,0.7,0.8,0.0,2.1,1.9,91.9,79.8,1.9,3.8,88.7,21.6,3456,23.2,21049,73.1,11.2,117500,15842,2.46,19320,37677,23.6,739,8963,-2.0,2238,3150,0.0,0.0,0.0,0.0,0.0,0.0,668177,0,474988,11352,44055,45,555.07,77.1
26109,23815,24029,-0.9,24029,4.6,19.9,20.4,49.7,95.2,0.4,2.8,0.4,0.0,1.3,1.4,94.1,90.0,1.1,2.9,89.4,13.4,2656,20.8,14167,80.2,9.1,96700,10866,2.19,21886,42014,14.2,457,5278,8.3,1389,1946,0.0,0.0,0.0,0.0,0.0,0.0,418452,0,166886,6914,17217,23,1044.08,23.0
26111,83822,83629,0.2,83629,5.3,22.6,15.4,50.9,94.7,1.3,0.5,2.1,0.1,1.4,2.2,92.6,86.6,3.7,4.9,91.4,31.9,6298,20.1,35982,77.1,14.4,131900,33658,2.45,29451,52465,11.1,1771,36653,8.6,4956,6488,0.0,0.0,2.3,0.0,0.0,30.5,2821268,0,869266,10524,108035,196,516.25,162.0
26113,15031,14849,1.2,14849,6.0,23.4,18.4,49.3,97.1,0.4,0.7,0.4,0.0,1.3,2.5,95.1,87.7,1.5,3.7,86.5,13.4,1346,22.2,9090,82.2,2.5,111800,5861,2.51,19740,39735,15.9,273,1867,6.0,1133,1603,0.0,0.0,0.0,0.0,0.0,17.5,0,0,91893,6143,9446,16,564.73,26.3
26115,151048,152021,-0.6,152021,5.6,23.3,14.6,50.7,95.1,2.3,0.4,0.6,0.0,1.6,3.2,92.2,88.8,1.9,3.8,88.2,17.1,12271,24.6,62749,80.4,13.5,156600,58200,2.59,25774,55826,10.4,2333,34779,0.3,8402,10419,1.7,0.7,1.3,0.0,0.7,28.9,3502955,0,1465317,9555,171549,136,549.39,276.7
26117,63097,63342,-0.4,63342,5.7,23.3,15.1,48.2,95.1,2.5,0.6,0.4,0.0,1.4,3.1,92.3,87.3,1.4,4.1,85.8,13.3,5004,29.7,28249,79.6,7.1,107000,23332,2.63,19010,40068,19.6,1036,11970,2.8,3612,4483,0.0,0.0,0.0,0.0,0.0,27.8,388978,124840,563109,8962,45828,51,705.40,89.8
26119,9476,9765,-3.0,9765,3.7,15.9,28.2,49.4,97.7,0.3,0.5,0.2,0.0,1.3,1.2,96.6,89.0,1.5,2.0,83.1,10.4,1349,23.5,9562,86.9,1.7,100200,4204,2.31,19264,34490,18.6,211,1573,0.1,613,854,0.0,0.0,0.0,0.0,0.0,30.1,0,0,70129,6862,7882,12,546.66,17.9
26121,170182,172188,-1.2,172188,6.4,24.3,14.4,50.7,81.5,14.3,0.9,0.6,0.0,2.7,5.1,77.3,85.0,1.9,4.5,87.8,16.8,14438,20.8,73399,74.8,14.7,108700,65272,2.56,20222,40298,18.5,3268,49204,3.2,9894,11233,5.0,0.0,0.7,0.0,1.2,27.3,3675844,0,1656745,9507,220979,138,499.25,344.9
26123,47959,48460,-1.0,48460,6.0,23.9,16.8,49.8,96.1,1.1,0.9,0.4,0.0,1.4,5.7,91.0,88.2,2.5,5.4,85.3,13.1,4390,28.9,25008,83.9,4.8,113800,18616,2.57,21120,43864,17.2,784,8891,2.1,2762,4235,0.0,0.0,0.0,0.0,0.0,30.1,560828,71682,355262,7213,32121,43,813.20,59.6
26125,1220657,1202362,1.5,1202362,5.5,22.6,14.2,51.5,77.3,14.3,0.3,6.1,0.0,2.0,3.7,74.1,86.3,11.1,13.9,92.5,42.4,71850,26.1,526755,73.6,22.3,190500,481449,2.47,36314,66456,9.5,38205,609608,4.4,107888,128040,8.3,0.5,4.7,0.0,1.0,28.6,25885162,29825742,18183680,15131,2284814,1901,867.66,1385.7
26127,26310,26570,-1.0,26570,6.4,24.5,18.0,49.9,96.1,0.6,1.4,0.4,0.1,1.5,14.2,83.0,89.5,6.2,10.7,83.0,14.8,2548,23.8,15869,84.0,4.1,110900,9759,2.63,18916,40422,19.1,511,4069,-7.3,1747,2255,0.0,0.0,0.0,0.0,0.0,20.6,364129,0,171532,6164,32250,32,512.07,51.9
26129,21437,21699,-1.2,21699,4.6,19.3,23.3,50.4,97.0,0.3,0.8,0.4,0.0,1.4,1.7,95.7,87.3,1.0,1.9,82.9,10.5,2428,22.9,15979,83.6,3.2,100800,8291,2.60,18909,35988,19.0,584,5785,2.7,1273,1897,0.0,0.0,0.0,0.0,0.0,0.0,151662,0,364748,17118,31109,26,563.49,38.5
26131,6413,6780,-5.4,6780,2.9,14.2,29.5,48.7,97.0,0.2,1.2,0.2,0.0,1.4,1.0,96.1,93.4,1.3,5.4,90.1,16.9,1139,21.3,5680,85.7,5.7,75000,3413,1.96,22195,34786,14.3,199,1213,-10.5,393,623,0.0,0.0,0.0,0.0,0.0,27.6,0,16629,60901,8767,6753,8,1311.23,5.2
26133,23276,23528,-1.1,23528,5.7,24.0,17.8,49.7,96.7,0.7,0.6,0.2,0.0,1.8,1.7,95.3,87.1,0.9,4.7,86.5,12.5,2307,24.6,13619,80.4,5.4,99500,9042,2.56,18228,39035,19.2,419,5921,3.7,1406,1841,0.0,0.0,0.0,0.0,0.0,29.5,967956,57690,151621,6562,19225,13,566.39,41.5
26135,8592,8640,-0.6,8640,4.7,19.5,24.6,49.1,97.4,0.3,0.7,0.1,0.0,1.5,1.2,96.4,88.4,1.3,7.4,80.9,9.7,1216,22.5,9101,84.0,2.2,88800,3987,2.19,18706,32838,20.1,194,1469,9.1,638,1097,0.0,0.0,0.0,0.0,0.0,17.4,0,0,57124,6379,9005,18,565.73,15.3
26137,24020,24164,-0.6,24164,5.6,22.1,18.3,50.6,96.8,0.4,0.7,0.5,0.0,1.6,1.5,95.4,85.2,2.2,2.0,90.0,20.0,2536,21.1,14709,82.2,5.9,120500,9692,2.48,23179,46303,12.5,762,8101,-2.7,2014,3107,0.0,0.0,0.0,0.0,0.0,20.5,158006,290713,499775,20761,58833,66,514.97,46.9
26139,269099,263801,2.0,263801,6.4,25.4,12.5,50.9,93.3,1.7,0.6,2.8,0.0,1.7,9.0,85.2,86.0,5.7,9.5,90.6,29.3,14976,19.9,102785,79.1,18.5,158900,93777,2.71,25197,55661,10.1,5633,90369,3.9,17684,21445,0.0,0.6,1.0,0.2,1.8,25.8,9210895,2120633,2367832,9149,277197,771,563.47,468.2
26141,13129,13376,-1.8,13376,3.7,16.8,27.6,49.8,97.4,0.5,0.8,0.4,0.0,1.0,1.0,96.6,92.7,1.7,4.2,85.7,14.3,1581,24.9,10398,88.9,2.9,105600,6195,2.15,21926,39240,12.9,342,2131,-2.9,945,1229,0.0,0.0,0.0,0.0,0.0,17.3,0,8257,101360,7339,9188,22,658.72,20.3
26143,24106,24449,-1.4,24449,3.7,15.5,28.9,50.2,97.2,0.5,0.7,0.4,0.0,1.2,1.3,96.1,86.5,2.3,2.3,84.4,13.8,3491,25.2,24331,84.7,3.4,102900,11255,2.17,21637,33286,23.1,563,4542,0.8,1517,1865,0.0,0.0,2.4,0.0,0.0,22.0,0,6759,338403,13327,37284,41,519.64,47.1
26145,198353,200169,-0.9,200169,5.8,22.7,16.2,51.5,76.8,19.4,0.5,1.2,0.1,2.0,7.9,70.3,85.9,2.1,5.1,86.8,18.6,15513,21.2,86482,73.6,16.4,106400,76828,2.55,22257,43258,18.6,4375,75555,2.1,11298,14745,11.0,0.0,0.0,0.0,2.4,31.0,4604837,1070811,2534269,12546,337257,212,800.11,250.2
26147,160644,163040,-1.5,163040,5.4,22.7,15.6,50.4,94.5,2.5,0.5,0.5,0.0,1.9,3.0,91.9,86.9,2.5,3.7,88.1,15.6,13026,28.0,71559,78.0,12.8,141800,63985,2.54,23960,48869,13.2,3123,39572,3.2,10131,13054,0.0,0.0,0.9,0.0,0.7,24.7,2855519,872288,1601609,9424,178285,78,721.17,226.1
26149,60796,61295,-0.8,61295,6.7,25.3,15.7,50.4,94.0,2.7,0.6,0.7,0.0,1.9,6.8,87.7,90.3,3.5,9.6,83.9,14.1,4993,22.0,27745,78.3,10.7,113800,22319,2.72,20772,44433,16.7,1182,19492,9.0,3634,4656,2.4,0.0,1.1,0.0,1.8,24.4,3106616,0,559870,8971,53768,30,500.59,122.4
26151,42268,43114,-2.0,43114,5.6,22.7,18.7,50.2,97.5,0.5,0.5,0.4,0.0,1.1,3.6,94.3,89.4,1.2,3.8,85.9,11.2,3543,29.3,22745,82.7,6.7,108900,16657,2.58,20056,40437,15.8,845,7553,-6.3,3137,3920,0.0,0.0,0.0,0.0,0.0,25.7,595097,174871,300913,6918,30192,16,962.57,44.8
26153,8343,8485,-1.7,8485,4.3,19.0,22.6,50.5,87.0,0.2,9.1,0.2,0.0,3.5,0.8,86.4,90.4,1.5,1.4,88.2,12.1,944,16.9,6358,87.6,4.6,85100,3673,2.28,21134,38367,15.1,226,1925,2.0,405,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,110816,13097,10158,24,1171.36,7.2
26155,69232,70648,-2.0,70648,5.2,22.9,15.4,50.6,97.1,0.6,0.5,0.5,0.1,1.3,2.6,94.8,86.5,0.9,2.5,89.6,14.5,5889,28.4,30224,78.1,12.0,122800,27581,2.55,22727,47552,14.2,1158,12389,0.1,4181,5388,0.0,0.0,0.0,0.0,0.0,28.7,409484,0,614745,8568,57479,19,530.67,133.1
26157,54662,55729,-1.9,55729,5.3,22.4,17.2,49.9,96.8,1.2,0.5,0.3,0.0,1.1,3.0,94.0,87.6,0.8,2.8,85.3,12.9,4614,29.9,24409,82.2,8.4,106300,21525,2.56,20503,43315,15.4,883,9099,4.7,3516,4377,0.0,0.0,0.8,0.0,0.0,0.0,581524,283100,432316,7624,24671,17,803.13,69.4
26159,75454,76258,-1.1,76258,6.5,24.9,14.9,50.5,91.6,4.3,1.3,0.5,0.0,2.3,10.6,82.1,89.5,4.8,9.7,84.6,17.8,6604,24.1,36710,79.2,11.8,122300,28846,2.55,21898,44428,18.9,1300,15395,-4.1,4689,5837,0.0,0.7,0.0,0.0,0.0,27.2,1312898,0,556714,7145,80514,69,607.47,125.5
26161,350946,344791,1.8,344791,5.2,19.9,11.1,50.6,75.2,12.9,0.4,8.2,0.0,3.2,4.3,71.7,76.5,11.3,14.1,93.8,51.0,17362,22.9,147510,62.4,33.8,208800,134165,2.41,32529,59737,14.2,7889,134317,1.3,27591,32615,7.5,0.0,4.9,0.0,0.0,33.1,5331756,3630996,3681086,10584,613520,276,705.97,488.4
26163,1792365,1820575,-1.5,1820584,6.5,24.5,13.2,51.9,54.4,40.1,0.5,2.8,0.0,2.2,5.5,49.8,85.4,7.7,12.2,83.5,20.6,114834,25.0,817730,66.6,23.1,110000,681674,2.67,22351,41886,22.7,32199,579596,2.1,128614,137728,28.6,0.8,3.7,0.2,1.9,36.7,55896948,26102859,17275751,8720,3112369,857,612.08,2974.4
26165,32608,32735,-0.4,32735,6.2,23.4,16.8,50.1,96.7,0.4,0.7,0.6,0.1,1.5,1.7,95.3,87.4,1.5,3.3,87.7,16.5,3054,21.1,16731,80.0,9.2,108400,12426,2.60,20627,42209,16.7,822,12608,0.0,2325,2632,0.0,0.0,0.0,0.0,0.0,0.0,0,157398,525400,16573,48791,29,565.00,57.9
27000,5379139,5303925,1.4,5303925,6.5,23.7,13.6,50.3,86.5,5.5,1.3,4.4,0.1,2.2,4.9,82.4,85.6,7.1,10.5,91.6,31.8,385675,22.6,2354034,73.6,21.6,201400,2094265,2.46,30310,58476,11.0,144606,2393746,1.5,387440,496657,2.5,0.6,2.3,0.0,1.0,26.8,107563060,82878056,71384103,13751,10423660,16095,79626.74,66.6
27001,15927,16202,-1.7,16202,4.4,17.4,28.5,49.3,95.4,0.4,2.5,0.2,0.0,1.5,1.0,94.7,91.3,1.0,3.0,89.4,15.1,2325,24.5,16049,82.1,4.6,175400,7823,2.06,24694,41301,12.2,399,2979,-5.8,1148,2202,0.0,0.0,0.0,0.0,0.0,0.0,0,53507,147509,9211,19708,69,1821.66,8.9
27003,336414,330844,1.7,330844,6.4,25.0,10.8,50.0,87.7,4.8,0.8,4.1,0.0,2.5,3.8,84.5,87.9,7.0,10.2,93.1,25.8,24540,27.5,127170,82.3,13.6,215900,120886,2.70,29894,69139,6.6,7207,105135,2.2,21862,29240,2.3,1.0,3.2,0.0,1.1,26.5,6460209,7335912,3738881,11435,374922,1051,423.01,782.1
27005,33000,32504,1.5,32504,6.4,24.3,18.3,50.0,88.2,0.4,7.7,0.5,0.0,3.2,1.5,87.2,88.2,1.3,4.3,90.0,21.4,3375,22.2,18890,78.8,9.8,169300,13458,2.38,25233,47959,11.5,955,11146,-5.4,2883,3637,0.0,2.3,0.0,0.0,0.0,22.5,284757,88443,373467,11723,43449,120,1315.20,24.7
27007,45375,44442,2.1,44442,7.7,25.4,13.7,50.0,74.9,0.7,20.3,0.8,0.1,3.3,1.7,74.0,84.5,2.3,5.7,89.2,29.1,3695,19.7,20837,71.8,14.0,148900,16536,2.56,21753,43989,19.7,1147,13747,-0.8,3026,4667,0.0,2.6,0.0,0.0,0.0,19.5,279841,0,627360,14510,65600,127,2504.94,17.7
27009,38865,38451,1.1,38451,7.0,24.4,12.8,49.9,94.7,2.3,0.4,1.1,0.0,1.5,1.8,93.1,84.2,1.8,3.7,90.1,18.8,2760,22.3,16133,71.4,24.9,165800,15139,2.48,23924,51159,13.4,897,14440,3.3,2613,3210,0.0,0.0,0.0,0.0,0.0,22.6,839106,513024,495214,12524,42112,185,408.30,94.2
27011,5164,5269,-2.0,5269,5.8,20.8,25.4,51.0,98.1,0.3,0.5,0.2,0.0,0.9,1.0,97.3,89.5,0.8,4.1,89.4,16.8,534,18.5,3100,79.2,10.9,83300,2395,2.15,24960,44438,11.2,178,1587,-1.6,388,0,0.0,0.0,0.0,0.0,0.0,0.0,0,185824,32850,6147,0,5,499.02,10.6
27013,65091,64013,1.7,64013,5.7,19.3,12.2,49.8,92.8,3.1,0.3,2.3,0.0,1.5,2.8,90.3,78.9,3.7,6.0,93.1,29.6,4324,17.0,26399,66.8,27.3,161700,24045,2.49,23996,48911,18.9,1919,34283,0.7,3978,5998,0.0,0.0,1.1,0.0,0.0,22.5,2728744,1275912,1211463,20200,138977,452,747.84,85.6
27015,25425,25893,-1.8,25893,5.8,21.6,19.5,50.2,98.2,0.3,0.2,0.7,0.0,0.6,3.5,94.9,90.1,1.7,5.7,89.4,18.5,2359,15.2,11463,78.6,14.6,122400,10861,2.28,26046,48149,10.0,765,12145,-0.7,1711,2801,0.0,0.0,0.0,0.0,0.0,0.0,1596868,547091,301204,11618,40488,31,611.09,42.4
27017,35348,35386,-0.1,35386,5.9,23.1,15.5,48.1,89.8,1.5,5.9,0.5,0.0,2.3,1.5,88.8,88.5,1.6,4.8,91.1,22.4,3339,22.0,15703,80.2,9.5,163300,13820,2.42,24808,53553,11.2,702,7757,-3.3,2047,3205,0.0,0.9,0.0,0.0,0.0,26.9,0,0,357385,10620,32568,72,861.38,41.1
27019,93707,91042,2.9,91042,6.7,28.8,9.3,50.4,94.0,1.4,0.3,2.9,0.0,1.5,4.0,90.3,89.7,6.0,8.7,94.7,42.9,4970,25.1,34866,83.0,13.1,277600,32715,2.72,36807,82710,5.0,2328,34145,2.5,7363,9282,0.0,0.0,0.7,0.0,0.6,28.2,3149535,1484320,807141,9139,91065,536,354.33,256.9
27021,28357,28567,-0.7,28567,5.6,21.1,22.7,49.0,85.4,0.3,11.6,0.4,0.0,2.3,1.4,84.6,90.7,1.1,2.9,90.1,20.0,3475,22.3,24868,82.3,3.9,185400,12943,2.17,24772,43042,15.1,817,6467,3.9,2640,3145,0.0,1.4,0.0,0.0,0.0,19.6,0,44299,276752,9663,146417,157,2021.54,14.1
27023,12135,12441,-2.5,12441,6.0,22.8,19.7,50.9,95.7,0.6,1.0,0.6,0.9,1.2,5.2,90.7,86.0,3.2,6.2,86.7,16.6,1014,15.5,5698,73.7,15.2,94900,5223,2.32,24211,44712,10.8,429,5137,-2.9,884,1349,0.0,0.0,0.0,0.0,0.0,22.2,175820,201428,168339,13563,11559,16,581.12,21.4
27025,53452,53887,-0.8,53887,5.6,24.2,12.8,48.4,96.0,1.3,0.6,0.9,0.0,1.2,1.7,94.5,88.6,1.8,3.9,92.8,18.3,4465,32.0,21419,85.9,7.5,224700,19540,2.63,27626,67075,7.1,1213,12550,-2.9,3782,6042,0.0,0.0,0.9,0.0,0.0,29.6,403091,0,428633,8586,43041,106,414.86,129.9
27027,60155,58999,2.0,58999,6.7,23.0,12.2,50.7,93.6,1.5,1.4,1.4,0.1,2.0,3.8,90.3,83.4,2.9,5.4,93.0,30.4,3864,18.0,24279,70.8,23.5,149900,21928,2.45,23771,52108,13.0,1263,16799,0.2,3836,5098,0.0,0.0,0.0,0.0,0.0,26.3,317074,0,630252,11534,58515,214,1045.37,56.4
27029,8703,8695,0.1,8695,6.5,24.3,18.9,49.5,87.1,0.3,9.1,0.4,0.0,3.1,1.4,86.3,89.0,1.2,4.2,84.6,15.7,953,24.8,4828,77.7,7.9,117300,3684,2.31,21466,39143,16.2,200,2291,5.0,707,1057,0.0,0.0,0.0,0.0,0.0,23.3,0,14153,42917,5213,0,3,998.94,8.7
27031,5185,5176,0.2,5176,4.2,16.6,22.8,50.7,87.4,0.6,8.9,0.6,0.1,2.4,1.5,86.5,87.8,2.5,4.7,93.3,34.4,763,16.4,5892,72.5,8.7,240600,2627,1.95,30501,49496,9.1,267,1974,1.1,801,914,0.0,0.0,0.0,0.0,0.0,0.0,0,0,61860,11420,40376,53,1452.28,3.6
27033,11597,11687,-0.8,11687,6.1,23.4,22.2,50.8,94.3,0.9,0.3,2.9,0.1,1.5,6.6,88.5,88.3,4.3,8.6,85.0,17.1,934,15.2,5407,79.6,11.9,83100,4861,2.33,22028,43111,11.7,351,4554,-2.1,832,1221,0.0,0.0,0.0,0.0,0.0,0.0,636146,177207,90280,7982,8984,32,638.61,18.3
27035,62882,62500,0.6,62500,6.2,22.6,19.6,50.2,96.7,0.6,0.8,0.4,0.0,1.4,1.2,95.8,85.7,1.3,2.2,91.7,22.2,6271,21.0,40348,76.5,10.6,188600,26906,2.28,25645,45853,12.2,2026,24886,0.6,5047,7171,0.0,0.0,0.0,0.0,0.0,26.0,0,278685,1141915,18535,149594,310,999.10,62.6
27037,405088,398552,1.6,398552,6.7,25.4,11.1,50.8,87.0,5.2,0.5,4.7,0.1,2.6,6.3,81.5,87.4,8.0,11.2,94.5,38.4,28899,24.1,160275,78.0,20.8,238300,151719,2.60,34822,73723,6.0,9835,163548,1.9,27616,36982,2.8,0.0,2.7,0.1,1.8,28.3,12930085,4415457,5163980,13231,614280,1022,562.17,709.0
27039,20231,20087,0.7,20087,6.9,28.2,12.7,50.2,97.5,0.5,0.3,0.5,0.0,1.1,4.6,93.4,92.5,1.9,4.4,90.9,22.1,1484,22.7,7980,86.9,7.6,162100,7347,2.69,27776,66216,6.5,418,3997,-1.5,1372,1815,0.0,0.0,0.0,0.0,0.0,31.8,0,244797,91773,4727,11799,50,439.28,45.7
27041,36415,36009,1.1,36009,5.6,21.2,20.7,50.1,97.7,0.5,0.3,0.5,0.0,0.9,1.2,96.7,86.2,1.2,2.6,91.3,22.5,3489,18.0,19913,75.5,14.5,188100,16222,2.18,26301,48436,11.0,1326,16040,1.7,3271,3768,0.0,0.0,0.0,0.0,0.0,13.5,688179,0,625509,17390,71018,89,637.30,56.5
27043,14263,14553,-2.0,14553,5.7,21.9,22.3,50.3,97.9,0.4,0.5,0.3,0.0,0.8,5.9,92.4,90.2,1.6,4.9,89.9,16.6,1454,20.4,7058,80.3,10.6,87300,6274,2.27,23185,43214,11.8,457,4321,4.3,1144,1616,0.0,0.0,0.0,0.0,0.0,31.4,408570,142934,116717,7861,10517,14,712.48,20.4
27045,20834,20866,-0.2,20866,6.3,23.4,19.8,50.0,98.4,0.3,0.1,0.4,0.0,0.7,1.0,97.6,89.1,1.1,5.8,87.3,18.7,1701,25.7,9734,80.1,10.1,137000,8507,2.40,24318,47940,12.6,624,4680,-5.6,1714,1936,0.0,0.0,0.0,0.0,0.0,15.5,377422,116089,176767,8404,14499,69,861.30,24.2
27047,31054,31255,-0.6,31255,5.8,21.8,20.7,50.3,96.4,1.0,0.4,1.0,0.1,1.1,9.1,87.9,89.0,3.2,6.0,87.3,14.2,3057,18.0,14229,79.0,13.5,109500,13210,2.33,24409,43447,11.2,812,11148,-0.7,1956,2827,0.0,0.0,0.0,0.0,0.0,21.8,766952,412074,492110,15755,33762,38,707.09,44.2
27049,46336,46183,0.3,46183,6.1,23.2,17.7,50.4,95.5,1.1,1.3,0.7,0.1,1.4,3.1,92.8,88.9,2.3,4.7,91.0,22.2,4132,22.8,20357,78.5,16.2,188000,18686,2.41,27996,56099,8.2,1312,19227,0.3,3098,4417,0.0,0.0,0.0,0.0,0.0,24.3,1332287,313866,595766,13030,254569,53,756.84,61.0
27051,5944,6018,-1.2,6018,6.0,21.2,23.0,50.3,97.9,0.4,0.3,0.3,0.1,1.0,1.7,96.6,89.6,1.2,2.9,88.7,17.2,617,21.7,3334,77.6,10.9,102600,2646,2.23,24169,43777,12.4,203,1427,-15.7,563,476,0.0,0.0,0.0,0.0,0.0,0.0,0,293825,56392,9421,0,1,548.16,11.0
27053,1184576,1152425,2.8,1152425,6.6,22.5,11.9,50.8,76.7,12.3,1.2,6.7,0.1,3.0,6.9,71.1,82.2,12.7,16.4,92.1,44.7,67750,22.5,510206,64.8,36.3,244100,475737,2.36,36858,62966,12.3,38620,797765,1.4,97135,123360,5.2,0.7,3.4,0.0,1.3,28.8,20957675,34472526,22278830,19646,3279149,5505,553.59,2081.7
27055,18837,19027,-1.0,19027,5.4,22.0,18.6,50.4,97.4,0.6,0.2,0.5,0.0,1.3,0.9,96.8,89.8,1.1,2.6,90.6,22.7,1597,21.0,8591,81.7,10.5,151000,7810,2.40,25791,53017,9.0,437,4028,0.0,1445,1684,0.0,0.0,0.0,0.0,0.0,0.0,0,0,152459,7810,8029,35,552.06,34.5
27057,20347,20428,-0.4,20428,5.8,21.1,22.3,49.6,94.8,0.4,2.7,0.3,0.1,1.8,1.7,93.5,90.4,1.3,2.6,91.5,22.3,2521,22.0,14806,83.3,4.2,173400,8640,2.33,24869,45733,12.0,564,4319,0.1,1713,2550,0.0,0.0,0.0,0.0,0.0,24.1,328593,35255,200851,10722,20637,18,925.68,22.1
27059,38248,37816,1.1,37816,6.5,25.1,13.4,49.7,96.3,0.7,0.5,0.9,0.1,1.6,1.7,94.9,88.7,1.3,3.0,91.6,16.5,2920,33.2,15284,82.4,11.9,196400,13778,2.71,25184,58721,8.2,775,8171,-0.8,2613,3407,0.0,0.0,0.0,0.0,0.0,23.5,317710,0,405211,10414,30395,38,435.79,86.8
27061,45221,45058,0.4,45058,5.3,21.4,20.0,49.5,93.4,0.4,3.7,0.3,0.0,2.2,1.1,92.6,88.7,1.0,2.6,92.5,21.2,4968,21.2,27057,81.6,8.0,151900,18761,2.35,24067,47106,11.4,1170,13124,-1.0,3142,3776,0.0,0.8,0.0,0.0,0.0,22.0,627175,160561,521587,11733,51027,101,2667.72,16.9
27063,10281,10266,0.1,10266,5.7,22.3,19.9,49.0,96.4,0.5,0.3,1.8,0.0,1.1,3.1,93.7,89.4,2.3,3.6,90.6,15.9,958,17.6,4988,78.6,10.5,97000,4526,2.22,25744,47455,11.2,321,5145,1.3,762,805,0.0,0.0,0.0,0.0,0.0,16.5,409641,151733,80280,7346,7751,15,702.98,14.6
27065,16005,16239,-1.4,16239,5.3,22.6,17.7,49.4,97.1,0.5,0.6,0.4,0.0,1.5,1.6,95.7,89.6,0.9,2.8,86.8,13.2,1530,32.7,7849,82.5,8.9,162000,6316,2.56,21350,46863,12.0,295,3188,8.7,1088,1562,0.0,0.0,0.0,0.0,0.0,27.8,114482,4933,150453,9309,9999,17,521.59,31.1
27067,42379,42239,0.3,42239,6.5,23.6,16.8,49.9,94.9,3.0,0.4,0.5,0.1,1.0,11.2,84.4,87.0,4.4,10.8,88.1,21.4,3370,16.9,19494,74.3,16.5,162000,17270,2.38,27053,49915,12.7,1399,19035,-0.6,3106,4726,0.0,0.0,0.0,0.0,0.0,19.8,818684,0,597567,14621,51963,70,796.79,53.0
27069,4493,4552,-1.3,4552,4.9,21.5,22.9,49.7,98.5,0.3,0.2,0.4,0.0,0.5,1.8,96.9,92.9,2.8,3.3,89.4,21.4,454,19.4,2582,84.4,8.4,65600,1954,2.27,25973,50049,8.0,147,1018,-3.8,333,480,0.0,0.0,0.0,0.0,0.0,0.0,0,217527,41288,9212,0,9,1098.80,4.1
27071,13208,13311,-0.8,13311,4.6,20.3,20.4,49.8,94.7,0.7,2.5,0.4,0.0,1.7,1.2,93.7,88.3,5.0,3.1,89.4,17.2,1327,18.1,7857,76.0,12.1,102500,6194,2.11,24829,41135,12.6,413,4330,0.8,853,1148,0.0,0.0,0.0,0.0,0.0,0.0,0,16799,164966,12325,21260,12,3104.07,4.3
27073,7109,7259,-2.1,7259,5.2,21.2,24.2,49.7,97.9,0.3,0.3,0.6,0.1,0.9,2.0,96.2,91.9,1.0,2.8,88.5,16.2,675,17.1,3670,83.2,8.9,80300,3072,2.32,25519,48269,9.1,191,1945,-5.2,580,909,0.0,0.0,0.0,0.0,0.0,19.8,0,96196,61599,8474,0,12,765.02,9.5
27075,10818,10866,-0.4,10866,5.4,18.7,23.5,49.4,97.4,0.4,0.5,0.3,0.0,1.3,1.0,96.6,87.4,1.0,2.9,92.7,20.0,1334,21.0,7724,80.2,7.2,142300,5180,2.02,26675,47450,11.2,289,3246,11.0,842,1014,0.0,0.0,0.0,0.0,0.0,0.0,156799,0,119763,11121,33945,52,2109.29,5.2
